,State Code,longitude,latitude,Courses Available
32816,IN,-87.25189,40.2939,37.0
32817,CA,-117.00715,32.78157,6.0
32818,MA,-72.57069,42.2013,59.0
32819,KS,-97.610077,38.83325,48.0
32820,NY,-72.73364,40.82791,24.0
32821,FL,-81.54872,30.32899,24.0
32822,NY,-73.5348,40.78836,22.0
32823,OH,-83.81627,39.92808,175.0
32824,TX,-95.34588,32.35138,79.0
32825,AR,-91.25783,33.28174,14.0
32826,MO,-94.37288,39.1199,15.0
32827,MT,-108.519872,45.79316,0.0
32828,MA,-71.11634,42.78869,19.0
32829,OK,-97.93283,35.84649,20.0
32830,TX,-97.228625,32.416715,23.0
32831,FL,-81.63884,30.47837,20.0
32832,NJ,-74.17821,40.72487,7.0
32833,NY,-73.89488,41.29589,232.0
32834,MA,-71.09044,42.37643,18.0
32835,NJ,-75.068065,39.81074,20.0
32836,FL,-81.64005,28.17914,19.0
32837,IA,-91.405315,42.85498,20.0
32838,NY,-73.954875,40.587305,24.0
32839,AR,-92.36936,34.75248,13.0
32840,VA,-77.1257,38.830585,13.0
32841,NC,-78.450156,35.240988,40.0
32842,NY,-73.90371,40.74472,19.0
32843,FL,-80.12475,25.8561,24.0
32844,IN,-86.00148,39.98096,48.0
32845,MD,-76.44292,38.37316,1115.0
32846,LA,-92.39437,32.7735,20.0
32847,CA,-121.96156,37.35171,24.0
32848,CA,-117.18924,33.14912,19.0
32849,CA,-122.29835,40.45207,0.0
32850,NC,-79.75767,36.10935,20.0
32851,WA,-122.59418,46.93417,20.0
32852,TX,-97.423395,32.66189,24.0
32853,PA,-75.31927,40.644405,24.0
32854,PA,-75.198111,40.984823,20.0
32855,NM,-106.544015,35.31906,17.0
32856,NC,-83.82112,35.03535,26.0
32857,MA,-71.222425,42.178855,56.0
32858,TX,-98.433547,29.34884,74.0
32859,MS,-89.930103,34.310822,77.0
32860,CA,-118.3533,33.89417,24.0
32861,OH,-83.046386,39.98819,16.0
32862,TX,-97.076535,32.65589,48.0
32863,CA,-117.97835,34.14161,72.0
32864,FL,-85.537015,30.772375,24.0
32865,MO,-90.440312,37.793611,20.0
32866,CT,-72.61128,41.71548,24.0
32867,CA,-117.9711,33.714155,31.0
32868,NY,-73.916645,40.761345,17.0
32869,WA,-122.61184,48.50815,40.0
32870,CA,-121.31954,38.01095,27.0
32871,NJ,-74.55971,40.88385,63.0
32872,GA,-81.09512,32.00629,32.0
32873,WV,-81.20854,37.78973,20.0
32874,CA,-118.20246,34.653245,5.0
32875,CA,-121.99119,37.96589,24.0
32876,MA,-71.00498,42.20358,20.0
32877,WI,-87.976077,43.07433,37.0
32878,MD,-76.184695,39.52452,495.0
32879,MD,-76.7942,39.19257,14.0
32880,TX,-96.76677,33.21932,20.0
32881,VA,-77.4516,38.73941,24.0
32882,IL,-88.471515,41.903605,23.0
32883,CA,-117.32433,34.42547,20.0
32884,MD,-76.32431,39.54277,20.0
32885,FL,-81.730344,30.390475,24.0
32886,TX,-101.920935,35.146325,24.0
32887,NY,-73.6443,43.313425,19.0
32888,NJ,-75.14777,40.681519,39.0
32889,MI,-83.0396,42.88814,
32890,IL,-87.809155,41.953565,24.0
32891,AR,-92.417065,34.671825,1.0
32892,MN,-93.32598,45.017695,675.0
32893,NY,-73.83569,40.78585,24.0
32894,WI,-87.98676,42.96178,13.0
32895,PA,-76.28631,39.99157,24.0
32896,TX,-95.26556,32.34537,110.0
32897,CT,-72.763447,41.710935,24.0
32898,IA,-91.50095,41.64987,14.0
32899,FL,-82.64266,27.763057,383.0
32900,UT,-111.87181,40.70047,525.0
32901,PA,-75.68414,41.40891,20.0
32902,NM,-106.49703,35.17279,24.0
32903,NY,-73.72665,40.66103,148.0
32904,PA,-75.11174,40.0116,24.0
32905,TN,-87.797995,36.08392,6.0
32906,AL,-86.544193,34.674395,46.0
32907,CA,-117.05024,32.6386,20.0
32908,NC,-80.77328,35.18919,40.0
32909,CA,-119.728015,36.84995,24.0
32910,TN,-86.89201,36.13454,24.0
32911,NC,-80.27891,36.16848,24.0
32912,NJ,-74.06237,40.95628,58.0
32913,NY,-73.709425,40.68961,24.0
32914,OK,-97.14128,34.189085,144.0
32915,CA,-120.18434,36.605425,
32916,KS,-97.46447,37.70736,20.0
32917,CA,-121.44661,37.73963,67.0
32918,NC,-77.93932,35.37966,20.0
32919,PA,-79.70699,40.58466,60.0
32920,NM,-104.523342,33.3794,23.0
32921,WI,-87.851295,42.93646,20.0
32922,TX,-102.652789,32.719135,24.0
32923,FL,-82.15295,29.25904,24.0
32924,PA,-76.38206,40.34969,20.0
32925,MA,-73.34297,42.21033,70.0
32926,NY,-74.039215,41.50162,20.0
32927,NC,-76.631925,35.548445,48.0
32928,KS,-95.2641,37.320915,24.0
32929,MN,-95.598155,43.62202,91.0
32930,NC,-80.9193,35.22485,148.0
32931,MO,-94.5899,39.04743,43.0
32932,FL,-87.30109,30.39707,
32933,VA,-77.53552,39.11564,18.0
32934,CA,-116.07801,34.13208,137.0
32935,MD,-76.80562,39.12747,8.0
32936,TX,-95.36592,29.77658,30.0
32937,CA,-122.23167,37.79828,156.0
32938,MI,-85.64488,44.760285,19.0
32939,FL,-81.562287,30.353355,40.0
32940,NH,-71.49246,43.661805,20.0
32941,NC,-77.94959,35.73393,20.0
32942,VA,-82.126035,36.63608,2.0
32943,PA,-75.5101,40.410945,24.0
32944,CA,-117.74535,34.07769,72.0
32945,MN,-93.251425,45.066055,18.0
32946,AL,-88.15602,30.65055,10.0
32947,AL,-87.518495,33.16566,20.0
32948,VA,-78.588595,36.612075,20.0
32949,MA,-71.56335,42.39207,72.0
32950,MA,-72.64163,42.34247,12.0
32951,TX,-95.5509,29.9668,20.0
32952,NY,-73.931095,41.71759,20.0
32953,CA,-122.02765,37.97577,16.0
32954,TX,-94.35077,32.54778,72.0
32955,WA,-117.71083,48.27779,5.0
32956,PA,-74.80222,40.20841,19.0
32957,CA,-117.139447,34.07057,19.0
32958,CA,-117.48959,33.91949,159.0
32959,ME,-68.749315,44.84044,246.0
32960,NJ,-74.28114,40.55363,29.0
32961,NJ,-74.10024,40.68472,140.0
32962,NY,-74.023087,41.10466,23.0
32963,NY,-75.06754,42.45486,24.0
32964,NC,-83.2008,35.3526,24.0
32965,VA,-77.20179,38.83239,20.0
32966,CA,-117.813135,33.74549,9.0
32967,MD,-76.98606,38.98949,13.0
32968,NC,-79.441775,35.73376,40.0
32969,ID,-116.20973,43.62278,20.0
32970,CA,-116.93049,32.746145,24.0
32971,NC,-82.42949,35.34891,13.0
32972,PA,-80.08323,42.12582,20.0
32973,WA,-122.338675,47.608555,24.0
32974,WA,-122.24312,47.30143,24.0
32975,AR,-92.40996,34.74658,24.0
32976,NC,-77.59345,35.58146,20.0
32977,IL,-87.6599,41.99303,47.0
32978,WA,-122.39747,47.63882,19.0
32979,CA,-118.55435,34.20851,12.0
32980,KS,-97.610299,37.026335,24.0
32981,AZ,-111.99617,33.50977,24.0
32982,OR,-121.184855,44.26919,24.0
32983,OH,-84.15854,39.659405,20.0
32984,TX,-98.45747,29.64122,0.0
32985,NJ,-74.04913,40.08302,20.0
32986,TX,-97.7133,26.18674,45.0
32987,VA,-77.51022,38.353665,18.0
32988,VA,-77.55904,38.232655,24.0
32989,DE,-75.59128,39.27917,27.0
32990,NY,-74.68258,41.653395,48.0
32991,FL,-82.64546,30.15716,
32992,IL,-88.30859,42.22809,71.0
32993,TX,-97.13606,33.64488,23.0
32994,LA,-90.052955,30.026725,20.0
32995,PR,-66.791312,18.424672,40.0
32996,GA,-85.168552,34.24719,96.0
32997,TX,-96.62779,28.63236,24.0
32998,PA,-78.77135,41.10939,38.0
32999,IL,-88.99108,42.27017,24.0
33000,CA,-118.22496,34.122495,24.0
33001,AK,-131.475292,55.365695,17.0
33002,NC,-81.51269,35.29489,44.0
33003,CA,-117.248535,34.47036,120.0
33004,TX,-97.418355,30.598515,67.0
33005,OK,-95.486623,33.99143,17.0
33006,UT,-111.84238,40.6798,20.0
33007,IN,-86.18409,39.7777,10.0
33008,NV,-119.766245,39.15042,18.0
33009,NC,-81.18242,35.25431,20.0
33010,MI,-83.385565,42.659285,
33011,NC,-80.27177,36.09036,9.0
33012,IL,-87.63745,41.890345,21.0
33013,TX,-97.68212,26.18084,20.0
33014,CT,-72.83067,41.280855,24.0
33015,SC,-82.67967,34.54944,24.0
33016,IN,-86.16559,40.488245,20.0
33017,CA,-121.75379,36.91196,17.0
33018,MN,-94.20573,46.36166,70.0
33019,NC,-80.74571,35.2926,19.0
33020,HI,-155.99488,20.76358,24.0
33021,PA,-77.879395,40.38298,24.0
33022,WA,-119.26942,47.13027,5.0
33023,FL,-81.22032,28.917835,48.0
33024,ND,-96.85217,46.83666,5.0
33025,CA,-118.05195,34.06199,38.0
33026,IA,-93.050596,41.7037,20.0
33027,CT,-73.4226,41.41541,68.0
33028,NM,-106.64629,35.09517,24.0
33029,NJ,-75.12,39.71,2880.0
33030,IL,-87.68453,41.80791,24.0
33031,TX,-95.156997,29.78942,1.0
33032,FL,-81.94062,26.66865,19.0
33033,NC,-82.55251,35.62961,20.0
33034,TN,-84.59164,35.44354,24.0
33035,CA,-116.96161,33.75095,24.0
33036,PR,-66.85,18.48,40.0
33037,TX,-98.8587,29.35562,20.0
33038,WV,-82.28509,38.42021,20.0
33039,WA,-122.20915,47.96548,19.0
33040,LA,-90.12049,29.956525,13.0
33041,ID,-116.78742,47.7459,24.0
33042,CO,-105.04657,38.98281,4.0
33043,GA,-85.1799,34.2597,24.0
33044,AL,-87.65573,34.82067,40.0
33045,CO,-105.05582,39.82514,22.0
33046,NC,-78.42206,35.44747,24.0
33047,SC,-82.00346,35.00018,19.0
33048,CA,-121.98358,36.99012,64.0
33049,MN,-93.28947,44.74885,20.0
33050,MS,-90.10875,32.46401,21.0
33051,PA,-75.26619,40.25876,38.0
33052,AZ,-111.72292,33.38444,15.0
33053,TX,-95.29299,32.95112,20.0
33054,WI,-89.253854,45.914905,24.0
33055,TX,-94.78427,30.07485,58.0
33056,CO,-104.757699,38.88171,48.0
33057,NY,-78.87779,42.90875,18.0
33058,CA,-118.00235,33.65831,20.0
33059,NE,-98.385922,40.62432,24.0
33060,CO,-102.60327,38.08835,40.0
33061,CA,-121.81574,39.761675,20.0
33062,WI,-87.73815,43.7201,24.0
33063,NY,-73.93901,40.8429,20.0
33064,FL,-82.44151,27.99676,200.0
33065,AR,-94.18538,36.15282,24.0
33066,OH,-81.93413,40.82112,24.0
33067,NY,-78.00492,42.72646,20.0
33068,FL,-81.020285,29.153885,22.0
33069,AK,-152.366945,57.810555,18.0
33070,TX,-96.787055,32.821355,114.0
33071,NJ,-75.08431,39.88067,14.0
33072,HI,-157.91688,21.33453,10.0
33073,NY,-73.590135,40.652985,329.0
33074,MA,-70.101255,41.275155,5.0
33075,OK,-96.01165,36.37012,24.0
33076,IN,-85.90566,41.62206,19.0
33077,AL,-86.57409,34.94575,62.0
33078,CA,-122.87285,38.61523,24.0
33079,NJ,-74.18033,39.65162,24.0
33080,TX,-98.20999,26.18886,17.0
33081,KS,-94.702597,37.434105,40.0
33082,KY,-86.16409,37.98094,23.0
33083,PR,-65.83371,18.15309,20.0
33084,NJ,-74.85606,40.53194,58.0
33085,CA,-117.82548,33.78727,24.0
33086,CA,-118.23298,33.97365,24.0
33087,TX,-97.6639,30.312585,70.0
33088,IN,-87.493395,37.963665,84.0
33089,IL,-90.57277,41.44235,24.0
33090,NY,-73.67938,42.77079,83.0
33091,FL,-81.7742,24.56469,24.0
33092,IL,-87.839725,42.05545,4.0
33093,NJ,-75.01619,39.92723,0.0
33094,IN,-85.841005,41.260295,20.0
33095,AL,-86.81585,33.24706,72.0
33096,AL,-86.796155,33.609585,40.0
33097,MA,-71.39953,42.30086,20.0
33098,CT,-72.61422,41.723465,60.0
33099,CA,-117.932132,33.89455,120.0
33100,GA,-84.40206,34.0616,24.0
33101,IL,-87.680263,41.67789,48.0
33102,TX,-95.09512,29.46369,20.0
33103,CA,-118.20837,33.89507,24.0
33104,VA,-77.319875,37.536725,72.0
33105,MT,-104.70423,47.11689,0.0
33106,CA,-117.182784,32.819735,20.0
33107,VA,-77.1109,38.87963,16.0
33108,IL,-87.80628,41.90936,12.0
33109,NJ,-74.269605,39.697935,40.0
33110,CO,-108.474,39.08346,19.0
33111,NC,-78.8983,35.98067,17.0
33112,MI,-85.18974,44.71676,19.0
33113,VA,-77.41048,37.34933,24.0
33114,NC,-78.59571,35.69854,4.0
33115,TN,-84.086555,36.1692,30.0
33116,AZ,-112.15045,33.4804,19.0
33117,IL,-90.12693,38.615455,45.0
33118,PA,-75.18089,40.068825,24.0
33119,GA,-84.008765,33.964565,20.0
33120,UT,-112.06408,41.08957,65.0
33121,AR,-92.05924,33.61045,18.0
33122,NC,-77.09294,35.10556,80.0
33123,PA,-80.07657,42.11036,21.0
33124,PA,-75.92687,40.33539,24.0
33125,FL,-82.484889,28.010125,72.0
33126,PR,-66.05772,18.35708,18.0
33127,AR,-94.415745,35.37261,15.0
33128,TX,-95.172605,30.00068,20.0
33129,TX,-96.60679,32.86497,18.0
33130,FL,-81.31001,28.57454,1.0
33131,MD,-76.81049,39.16765,30.0
33132,CA,-122.1788,37.4521,24.0
33133,IN,-87.600045,37.98383,19.0
33134,IA,-91.0432,41.42288,132.0
33135,MD,-76.70024,39.3466,142.0
33136,NC,-81.13836,35.2646,20.0
33137,AL,-86.08086,33.43849,37.0
33138,FL,-82.392,28.85728,24.0
33139,MI,-83.194897,42.141234,24.0
33140,NC,-79.15,35.47,20.0
33141,IL,-88.243989,41.75796,
33142,DC,-77.07346,38.93439,47.0
33143,TX,-98.54555,29.57515,24.0
33144,TX,-93.74815,30.1159,20.0
33145,GA,-82.010495,33.08251,20.0
33146,IN,-87.53373,38.67319,25.0
33147,OR,-122.9553,45.50643,24.0
33148,WI,-87.87749,42.604,18.0
33149,NM,-106.763458,34.81701,48.0
33150,FL,-81.0833,29.27943,71.0
33151,TN,-88.117215,35.677921,
33152,MI,-86.4218,42.08236,7.0
33153,IN,-85.63834,39.02014,40.0
33154,CA,-118.296288,33.892349,22.0
33155,IL,-87.558705,41.49169,25.0
33156,NY,-72.98958,40.94297,17.0
33157,IN,-85.113395,41.03208,20.0
33158,LA,-91.006805,30.439305,20.0
33159,SC,-81.202525,34.00559,20.0
33160,IL,-89.07082,41.906635,19.0
33161,GA,-83.42707,31.11006,90.0
33162,PA,-76.244537,41.05041,24.0
33163,TX,-95.5296,29.63718,49.0
33164,TX,-98.37504,29.50804,16.0
33165,PA,-78.73792,41.1274,24.0
33166,MS,-89.486862,32.50756,24.0
33167,NJ,-75.01103,39.91275,24.0
33168,IL,-87.716523,41.62531,17.0
33169,MT,-108.58005,45.75757,20.0
33170,NM,-106.68652,35.15037,20.0
33171,CA,-121.06239,38.65008,32.0
33172,MA,-71.06721,42.0998,24.0
33173,IN,-84.890135,39.828505,24.0
33174,VA,-77.44562,37.57171,17.0
33175,WA,-122.484275,47.255715,18.0
33176,IN,-85.90036,41.61795,69.0
33177,CT,-72.91597,41.3727,20.0
33178,WA,-122.9421,47.04562,12.0
33179,MA,-71.116605,42.77357,17.0
33180,WI,-87.80869,42.78515,18.0
33181,IL,-90.383925,40.96172,120.0
33182,CA,-121.65285,36.71457,24.0
33183,CA,-118.44165,34.30112,24.0
33184,TX,-96.342895,30.621415,24.0
33185,SC,-81.93378,34.970195,19.0
33186,WA,-121.98496,47.72631,19.0
33187,MP,-110.11,48.63,91.0
33188,IL,-88.27642,42.160725,23.0
33189,CA,-119.22211,34.188365,24.0
33190,OK,-97.89225,36.42066,24.0
33191,KY,-85.866485,38.10705,40.0
33192,LA,-91.030375,30.511565,24.0
33193,OH,-83.01759,40.092815,18.0
33194,NY,-73.929065,41.093065,19.0
33195,WI,-87.949735,42.57341,38.0
33196,TX,-95.51685,29.53647,89.0
33197,SC,-80.608915,34.272525,24.0
33198,FL,-81.95469,28.05462,48.0
33199,NC,-78.376405,33.978425,19.0
33200,AZ,-112.02965,33.48077,20.0
33201,CA,-122.25402,37.76319,5.0
33202,SC,-80.0061,32.90015,150.0
33203,GA,-84.92253,33.736124,0.0
33204,GA,-85.229961,34.275405,48.0
33205,NY,-73.66368,40.58955,14.0
33206,NY,-76.004837,42.093765,19.0
33207,CA,-119.215686,34.264835,36.0
33208,AS,-170.7,-14.27,146.0
33209,IN,-87.366887,41.395945,8.0
33210,IL,-90.583695,41.479145,48.0
33211,NY,-73.676595,42.74277,135.0
33212,PA,-75.39895,41.4041,98.0
33213,CA,-121.45597,38.5546,444.0
33214,CA,-118.3868,34.08378,5.0
33215,CA,-116.95629,32.77885,72.0
33216,MO,-93.221525,38.699415,26.0
33217,MS,-89.58839,33.06599,20.0
33218,NC,-78.8672,34.9834,17.0
33219,WI,-89.719802,43.28966,39.0
33220,MN,-95.75653,43.987525,40.0
33221,NC,-78.44326,36.33451,14.0
33222,FL,-80.28035,25.99408,24.0
33223,FL,-82.735172,27.84047,40.0
33224,FL,-83.87144,30.53374,23.0
33225,MD,-76.6,39.312465,496.0
33226,NY,-75.896767,42.107495,48.0
33227,WI,-88.60371,44.78235,40.0
33228,MI,-83.22015,42.32556,75.0
33229,CA,-118.18421,34.86321,160.0
33230,SC,-82.26237,34.860415,20.0
33231,CA,-117.19438,34.12245,22.0
33232,CA,-117.95562,33.69311,48.0
33233,MA,-71.0448,42.08882,144.0
33234,MA,-71.40979,42.28924,23.0
33235,IL,-88.33179,41.9997,48.0
33236,DE,-75.70225,39.44988,62.0
33237,VA,-76.21942,36.76841,24.0
33238,MD,-78.73402,39.64901,165.0
33239,WA,-122.12488,47.83877,20.0
33240,TX,-95.26408,29.60244,20.0
33241,IL,-88.1391,41.29641,24.0
33242,IL,-87.74242,41.93315,72.0
33243,VT,-73.20842,42.87437,20.0
33244,OH,-82.77176,39.95488,20.0
33245,MI,-88.546865,47.116455,43.0
33246,PR,-66.48436,18.43315,19.0
33247,MI,-83.17802,42.14249,66.0
33248,MA,-71.12117,42.34247,21.0
33249,OR,-117.285745,45.427675,45.0
33250,TN,-83.95511,35.90723,24.0
33251,TX,-95.47704,30.07125,59.0
33252,AL,-85.40856,31.22657,23.0
33253,TX,-95.43399,29.82878,6.0
33254,NY,-73.79196,42.67926,19.0
33255,TX,-95.59316,30.35837,20.0
33256,CA,-117.550525,33.938895,24.0
33257,GA,-82.19244,33.57189,20.0
33258,KS,-97.333362,38.023445,117.0
33259,TX,-95.467295,29.706725,190.0
33260,FL,-80.25746,26.16718,20.0
33261,AZ,-110.82451,32.23607,19.0
33262,WI,-88.00704,45.232665,20.0
33263,NJ,-74.29741,40.619245,13.0
33264,OK,-97.57679,35.52919,80.0
33265,WA,-120.55818,46.59186,24.0
33266,PA,-79.54992,40.14526,0.0
33267,FL,-81.36754,28.755645,201.0
33268,NY,-73.952881,40.727443,22.0
33269,MI,-83.61164,42.58108,72.0
33270,CA,-119.101602,35.342375,5.0
33271,WA,-122.04627,47.38864,20.0
33272,WI,-87.927975,43.04253,204.0
33273,GA,-84.288048,33.738844,96.0
33274,HI,-156.49072,20.88603,22.0
33275,CA,-120.4378,34.95013,24.0
33276,MT,-114.01757,46.85104,16.0
33277,IL,-88.214371,40.116079,120.0
33278,NY,-73.634895,40.8487,527.0
33279,CA,-118.34322,33.90241,24.0
33280,HI,-157.8078,21.28661,24.0
33281,FL,-80.31475,26.02613,125.0
33282,AZ,-111.632077,33.40846,24.0
33283,VA,-76.468645,37.040185,24.0
33284,AR,-90.199965,35.16577,17.0
33285,PA,-77.83947,40.78244,
33286,CT,-72.995596,41.228857,20.0
33287,UT,-111.856315,40.722325,24.0
33288,CA,-117.90822,34.13564,24.0
33289,TX,-95.50303,29.84803,20.0
33290,NC,-81.26446,35.714325,
33291,OR,-116.96483,44.02379,20.0
33292,OK,-95.756215,36.164885,24.0
33293,HI,-157.91688,21.33453,12.0
33294,PA,-75.12501,40.02197,20.0
33295,CA,-118.15629,34.68889,40.0
33296,MI,-85.717655,42.857125,65.0
33297,OK,-94.940172,35.908073,159.0
33298,FL,-82.25119,29.08925,88.0
33299,VT,-73.06573,44.51191,24.0
33300,TX,-95.50011,29.74826,17.0
33301,CO,-105.01029,40.002095,16.0
33302,CO,-104.84437,38.92385,48.0
33303,VA,-76.277579,36.799425,20.0
33304,OH,-84.60225,41.13516,20.0
33305,IL,-87.76691,41.95994,18.0
33306,TX,-99.16763,30.06246,89.0
33307,VA,-77.13527,38.8532,36.0
33308,GA,-81.17503,31.98429,20.0
33309,PR,-66.18481,18.37592,19.0
33310,AZ,-109.9614413,33.8762674,80.0
33311,AL,-86.764015,33.410005,15.0
33312,CA,-118.13795,34.145515,
33313,NV,-115.188909,36.1454,24.0
33314,WA,-122.30358,47.09582,24.0
33315,IN,-86.251492,41.745465,19.0
33316,MD,-76.95709,39.05142,10.0
33317,TX,-96.794,32.800885,68.0
33318,TN,-86.83131,35.91584,39.0
33319,IL,-88.84381,41.37803,47.0
33320,NM,-106.656415,35.241905,25.0
33321,VA,-76.38896,37.72344,23.0
33322,WA,-122.28425,47.54659,48.0
33323,GA,-80.98686,32.01604,18.0
33324,FL,-80.13794,26.122975,23.0
33325,NY,-73.33065,40.76433,24.0
33326,CA,-120.49835,35.02703,50.0
33327,FL,-82.12089,27.995995,48.0
33328,FL,-82.583835,28.025475,91.0
33329,OH,-82.52904,40.75324,30.0
33330,CA,-117.278,34.05588,132.0
33331,AZ,-110.89187,32.30706,24.0
33332,NC,-82.4671,35.32055,53.0
33333,CA,-121.84249,38.00884,24.0
33334,MA,-70.48586,41.70135,16.0
33335,SC,-82.563575,34.826655,20.0
33336,CA,-118.24503,33.94334,20.0
33337,FL,-80.09019,26.31642,18.0
33338,TX,-95.123207,29.5573,18.0
33339,PA,-75.86071,40.305365,20.0
33340,TX,-98.234635,29.616545,24.0
33341,CA,-117.32306,33.91588,19.0
33342,WA,-122.17848,47.715805,20.0
33343,FL,-81.604382,30.1739,19.0
33344,CA,-116.3559,33.77905,96.0
33345,IL,-88.9519,40.517155,24.0
33346,NC,-83.83649,35.20116,20.0
33347,TX,-96.98866,33.22536,48.0
33348,CA,-118.00695,33.89856,24.0
33349,TX,-98.99511,31.67903,60.0
33350,NY,-78.697315,43.16414,24.0
33351,MA,-71.06397,42.34527,31.0
33352,PA,-76.00729,40.96739,24.0
33353,NY,-73.63975,40.63339,17.0
33354,VA,-77.406643,37.540485,80.0
33355,OR,-122.60096,45.37542,24.0
33356,LA,-93.6817,32.05239,40.0
33357,RI,-71.41461,41.879005,24.0
33358,AZ,-111.929232,33.348705,24.0
33359,KS,-98.778521,38.52246,20.0
33360,NM,-106.77578,32.34095,24.0
33361,NY,-73.917565,40.87848,14.0
33362,CA,-116.96117,32.61964,12.0
33363,MI,-84.22514,44.27685,80.0
33364,CA,-118.444145,33.99255,
33365,CA,-118.32344,34.09779,20.0
33366,TX,-95.63431,30.09212,21.0
33367,IL,-88.0445,42.28433,12.0
33368,TX,-95.09552,29.54855,24.0
33369,MI,-83.43374,42.45359,36.0
33370,IN,-85.18687,41.11178,20.0
33371,MS,-88.727915,32.382315,5.0
33372,AR,-90.55048,35.68134,44.0
33373,TX,-95.29526,29.6983,81.0
33374,TN,-85.78839,35.70031,34.0
33375,MS,-90.154852,32.21627,77.0
33376,NC,-77.93776,35.76749,48.0
33377,IL,-88.3324,41.89741,22.0
33378,IL,-87.72487,41.84346,24.0
33379,TX,-106.503645,31.778295,23.0
33380,TX,-96.83758,32.42174,20.0
33381,KS,-95.67301,39.05154,20.0
33382,IL,-87.8139,41.66874,72.0
33383,PA,-80.37392,40.77356,18.0
33384,ME,-70.110677,43.8214,24.0
33385,ID,-117.03557,46.73448,48.0
33386,KS,-101.90546,37.00196,24.0
33387,AR,-92.39755,34.77007,33.0
33388,KY,-84.12455,37.09316,20.0
33389,NE,-96.18118,41.23901,14.0
33390,NY,-74.13981,40.6237,24.0
33391,GA,-84.9152,32.52256,20.0
33392,SC,-81.0614,34.95026,80.0
33393,NY,-73.75025,42.278,19.0
33394,FL,-81.696225,30.309225,48.0
33395,NJ,-74.51458,39.32273,23.0
33396,FL,-80.12199,26.45729,24.0
33397,SC,-80.910445,34.148185,40.0
33398,MO,-93.2753,37.17928,71.0
33399,WV,-79.96623,39.63619,5.0
33400,NY,-73.96712,40.80405,32.0
33401,IN,-85.91818,39.89561,24.0
33402,NM,-108.26884,32.78277,20.0
33403,TX,-95.18256,30.04822,39.0
33404,WA,-122.514345,47.636705,16.0
33405,AZ,-111.82507,33.33588,24.0
33406,TX,-96.472387,32.095757,20.0
33407,CA,-118.38206,34.07694,217.0
33408,NY,-73.57319,40.74976,14.0
33409,NJ,-74.42616,40.4988,15.0
33410,KY,-85.68141,38.13998,19.0
33411,PR,-67.18722,18.07822,34.0
33412,MI,-85.533,42.91298,10.0
33413,AL,-86.69561,33.41938,20.0
33414,PA,-74.831,40.19004,221.0
33415,GA,-81.31339,31.95015,16.0
33416,VT,-72.56533,42.84324,6.0
33417,TX,-99.96113,31.7206,32.0
33418,VA,-77.26458,38.7521,24.0
33419,SC,-82.27899,34.93805,24.0
33420,VA,-77.515422,38.7867,61.0
33421,WA,-122.266795,47.83252,24.0
33422,MI,-83.385521,42.37775,
33423,MA,-71.13909,42.27548,23.0
33424,TX,-94.19343,31.80156,24.0
33425,WA,-122.05116,47.54207,17.0
33426,IN,-86.31124,41.35718,24.0
33427,NY,-73.95003,40.65655,18.0
33428,NJ,-74.23102,40.66597,24.0
33429,AZ,-110.024507,34.24485,24.0
33430,CT,-72.72335,41.69555,12.0
33431,CA,-117.97677,33.846075,47.0
33432,FL,-82.80194,27.80245,21.0
33433,WA,-122.45593,48.753135,27.0
33434,CO,-108.05355,38.74961,24.0
33435,CT,-73.44778,41.390845,15.0
33436,AL,-86.78431,33.5164,99.0
33437,FL,-82.699425,27.82153,24.0
33438,MS,-88.917982,30.442928,48.0
33439,GA,-83.838175,31.53107,20.0
33440,NM,-106.70075,35.12172,10.0
33441,ID,-113.30613,43.62984,10.0
33442,FL,-80.09058,26.52703,23.0
33443,AZ,-111.910355,33.3206,47.0
33444,PA,-75.19409,39.950015,80.0
33445,MN,-93.578455,44.863505,19.0
33446,AL,-86.91896,33.33579,0.0
33447,MI,-85.66565,42.97029,40.0
33448,KY,-82.28904,37.66754,20.0
33449,GA,-83.4093,33.95094,51.0
33450,MN,-92.88508,46.11982,20.0
33451,IL,-87.766467,41.94649,24.0
33452,MN,-93.372635,43.652475,330.0
33453,IL,-89.953711,38.594565,20.0
33454,TN,-86.72536,36.081995,38.0
33455,TX,-98.623316,29.647795,36.0
33456,CA,-122.66043,38.26848,39.0
33457,AL,-86.13476,32.35519,39.0
33458,MI,-86.223485,43.23459,48.0
33459,IN,-87.1534,40.92372,86.0
33460,CA,-119.32386,36.22523,108.0
33461,OH,-82.863805,40.244155,24.0
33462,CO,-105.02323,39.88358,420.0
33463,NC,-80.43914,36.005625,20.0
33464,CA,-121.96185,38.360955,24.0
33465,MI,-84.15727,42.99824,6.0
33466,MI,-84.22647,44.27626,1.0
33467,WA,-122.937525,47.04443,20.0
33468,CA,-118.13079,33.95406,137.0
33469,TX,-96.98238,33.298145,44.0
33470,FL,-82.39287,28.03303,24.0
